Year,Month,Trade,Basis,HS_Code,Product_EN,Product_KR,Country,Quantity_kg,FOB_NZD
2019,1,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,11317,1129487
2019,1,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,63036,5843275
2019,1,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),China,549,43820
2019,1,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,South Korea,9500,945511
2019,1,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),South Korea,7030,689557
2019,1,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,2957,1334854
2019,1,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,452,38765
2019,1,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),Taiwan,2805,225844
2019,1,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Hong Kong,66,5329
2019,1,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,180,15625
2019,1,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Japan,284,17289
2019,1,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Singapore,107,7621
2019,2,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,10374,1447728
2019,2,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,61563,5435164
2019,2,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),China,19,1486
2019,2,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,South Korea,7556,732282
2019,2,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),South Korea,13325,1315075
2019,2,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,825,153363
2019,2,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,153,7590
2019,2,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Taiwan,368,24000
2019,2,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Hong Kong,44,3003
2019,2,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,462,32621
2019,2,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Canada,114,5996
2019,3,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,15917,891764
2019,3,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,66203,3844601
2019,3,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,South Korea,6500,650000
2019,3,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),South Korea,2000,180000
2019,3,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,1893,908373
2019,3,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,11,9922
2019,3,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),Taiwan,1028,105777
2019,3,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Taiwan,150,59461
2019,3,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Hong Kong,100,645
2019,3,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,668,33773
2019,3,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Japan,175,11732
2019,4,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,13082,795662
2019,4,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,31622,3630733
2019,4,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,South Korea,3992,479021
2019,4,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),South Korea,3097,269207
2019,4,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,3418,1134694
2019,4,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,450,28065
2019,4,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,142,39392
2019,4,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Hong Kong,33,2460
2019,4,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,1632,89391
2019,4,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Japan,488,28059
2019,5,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,7807,549901
2019,5,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,48129,2877477
2019,5,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),China,737,58971
2019,5,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),South Korea,768,69098
2019,5,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,1492,787309
2019,5,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,1947,107706
2019,5,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,188,9141
2019,5,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Taiwan,24,1743
2019,5,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Hong Kong,1645,74829
2019,5,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,498,25431
2019,5,Export,"Export customs (FOB, NZD)",0507900015,"Velvet, unworked, other",기타 녹용,USA,86,63644
2019,5,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Japan,50,20000
2019,5,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Canada,128,7454
2019,5,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Singapore,17,1070
2019,6,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,5768,86525
2019,6,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),China,29,2276
2019,6,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,South Korea,1200,108000
2019,6,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,2111,470005
2019,6,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,2061,112217
2019,6,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,751,52012
2019,6,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Taiwan,2841,54472
2019,6,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Taiwan,17,1411
2019,6,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Hong Kong,40,3341
2019,6,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),USA,100,52529
2019,6,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,897,49530
2019,6,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Japan,868,36936
2019,7,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),China,139,10969
2019,7,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,South Korea,21166,1956118
2019,7,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),South Korea,1000,90000
2019,7,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,716,45993
2019,7,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,509,32031
2019,7,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,67,3984
2019,7,Export,"Export customs (FOB, NZD)",0507900038,Powder of horns/velvet,녹용·녹각 분말,Australia,42,21022
2019,7,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Hong Kong,17,1183
2019,7,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,1639,86075
2019,7,Export,"Export customs (FOB, NZD)",0507900015,"Velvet, unworked, other",기타 녹용,USA,100,71361
2019,7,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Japan,85,4845
2019,7,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Canada,134,2318
2019,7,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Singapore,14,911
2019,8,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),China,229,15992
2019,8,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,2748,688952
2019,8,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,2739,154836
2019,8,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,231,12553
2019,8,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Taiwan,37,2596
2019,8,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Hong Kong,8,534
2019,8,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,1159,73575
2019,8,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Japan,85,3537
2019,9,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),China,305,20917
2019,9,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,350,26112
2019,9,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,636,40284
2019,9,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,470,73467
2019,9,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,297,31148
2019,9,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Japan,428,19355
2019,9,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Canada,549,29893
2019,9,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Singapore,63,4912
2019,10,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,3000,47029
2019,10,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),China,358,39719
2019,10,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),South Korea,1000,90000
2019,10,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,684,46352
2019,10,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,1280,83512
2019,10,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,356,30513
2019,10,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),Taiwan,181,18069
2019,10,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Taiwan,80,7458
2019,10,Export,"Export customs (FOB, NZD)",0507900038,Powder of horns/velvet,녹용·녹각 분말,Taiwan,10,5820
2019,10,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Hong Kong,55,4808
2019,10,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,20,4345
2019,10,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Japan,349,26378
2019,10,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Canada,19,1632
2019,11,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,6592,95677
2019,11,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,53443,2720621
2019,11,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),China,6,805
2019,11,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,South Korea,9300,975588
2019,11,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),South Korea,6201,547844
2019,11,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,431,28178
2019,11,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,1274,81424
2019,11,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,295,21493
2019,11,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),Taiwan,356,14258
2019,11,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Taiwan,10,5600
2019,11,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Hong Kong,40,2503
2019,11,Export,"Export customs (FOB, NZD)",0507900038,Powder of horns/velvet,녹용·녹각 분말,Hong Kong,45,17982
2019,11,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,503,35770
2019,11,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Japan,1068,152660
2019,11,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Canada,60,4674
2019,11,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Singapore,45,3472
2019,12,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,16326,976996
2019,12,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,83823,6093673
2019,12,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),China,145,13220
2019,12,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,South Korea,8000,835943
2019,12,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),South Korea,8500,649129
2019,12,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,5,2954
2019,12,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,1783,65527
2019,12,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,403,29262
2019,12,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),Taiwan,2591,237064
2019,12,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),Hong Kong,816,56312
2019,12,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Hong Kong,45,3496
2019,12,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,161,9809
2019,12,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Japan,221,12365
2019,12,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Canada,50,3735
2020,1,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,9661,1192540
2020,1,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,75760,5263738
2020,1,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,South Korea,10000,992594
2020,1,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),South Korea,1631,141000
2020,1,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,240,70000
2020,1,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,1295,78180
2020,1,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,20,22200
2020,1,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,428,30755
2020,1,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Japan,205,10459
2020,2,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,963,9625
2020,2,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,59473,4851832
2020,2,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,South Korea,7223,802728
2020,2,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),South Korea,8700,892455
2020,2,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,6121,2479931
2020,2,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,1518,85187
2020,2,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,20,12908
2020,3,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,18321,1746067
2020,3,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,80471,5826861
2020,3,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,South Korea,12155,1329334
2020,3,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,2720,1208456
2020,3,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,2663,154069
2020,3,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),Taiwan,695,86683
2020,3,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Taiwan,659,300000
2020,3,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,10,18630
2020,3,Export,"Export customs (FOB, NZD)",0507900015,"Velvet, unworked, other",기타 녹용,USA,92,87917
2020,3,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Singapore,25,15000
2020,4,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,4260,511311
2020,4,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,33039,1838428
2020,4,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),South Korea,13000,1696697
2020,4,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,3210,1346129
2020,4,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,500,25399
2020,4,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),Australia,500,26273
2020,4,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Taiwan,20,12000
2020,5,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,10904,977823
2020,5,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,40941,4540579
2020,5,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,South Korea,3610,359500
2020,5,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,1205,421500
2020,5,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,2132,132248
2020,5,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),Australia,324,16147
2020,5,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Taiwan,712,278000
2020,6,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,11455,738283
2020,6,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,16265,1684730
2020,6,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,5844,2695390
2020,6,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,1082,68257
2020,6,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),Australia,1037,27525
2020,6,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,50,27263
2020,7,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,16219,1936955
2020,7,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,17140,857020
2020,7,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,South Korea,9000,1050513
2020,7,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),South Korea,2631,276160
2020,7,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,2571,1143701
2020,7,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),Australia,1000,53470
2020,7,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,5,2725
2020,7,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Hong Kong,22,18900
2020,7,Export,"Export customs (FOB, NZD)",0507900015,"Velvet, unworked, other",기타 녹용,USA,121,106985
2020,7,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Japan,50,20000
2020,8,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,4562,166306
2020,8,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,645,316373
2020,8,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,4492,264862
2020,8,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),Australia,1000,53478
2020,8,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Australia,50,15000
2020,8,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Hong Kong,17,3721
2020,8,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),USA,50,26779
2020,9,Export,"Export customs (FOB, NZD)",0507900038,Powder of horns/velvet,녹용·녹각 분말,South Korea,10,7900
2020,9,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,3444,202098
2020,9,Export,"Export customs (FOB, NZD)",0507900015,"Velvet, unworked, other",기타 녹용,Australia,20,22800
2020,9,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),Taiwan,1294,129359
2020,9,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Hong Kong,667,469743
2020,9,Export,"Export customs (FOB, NZD)",0507900015,"Velvet, unworked, other",기타 녹용,USA,310,196117
2020,10,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,476,23959
2020,10,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,3180,160031
2020,10,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),South Korea,1901,565000
2020,10,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,2281,190945
2020,10,Export,"Export customs (FOB, NZD)",0507900012,"Velvet, unworked, dried",녹용(건조),Taiwan,102,42000
2020,10,Export,"Export customs (FOB, NZD)",0507900015,"Velvet, unworked, other",기타 녹용,USA,100,25573
2020,11,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,4739,525383
2020,11,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,54238,4252514
2020,11,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,South Korea,6000,557370
2020,11,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),South Korea,800,133200
2020,11,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Australia,4176,236782
2020,11,Export,"Export customs (FOB, NZD)",0507900015,"Velvet, unworked, other",기타 녹용,USA,3276,167645
2020,11,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,Japan,75,6200
2020,12,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,China,396,16997
2020,12,Export,"Export customs (FOB, NZD)",0507900011,"Velvet, unworked, frozen",생녹용(냉동),China,122399,10758385
2020,12,Export,"Export customs (FOB, NZD)",0507900002,"Antler/velvet, unworked (excl. powder)",녹각·미가공 녹용,South Korea,11500,1209505
